audio_fileNames,label_fileNames,acoustic_scene_label,events_label_list
quietstreet7_upshift_9.wav,quietstreet7_upshift_8.jams,quietstreet,"['wind', 'pushbike', 'lightrain', 'wind', 'wind', 'lightrain', 'keylock', 'footsteps', 'keylock', 'birdsong', 'footsteps', 'pushbike', 'wind', 'wind', 'pushbike', 'pushbike', 'lightrain']"
quietstreet8_0.wav,quietstreet7_upshift_9.jams,quietstreet,"['lightrain', 'lightrain', 'lightrain', 'birdsong', 'wind', 'footsteps', 'lightrain', 'wind', 'keylock', 'keylock', 'lightrain', 'wind', 'lightrain', 'birdsong', 'pushbike', 'footsteps']"
quietstreet8_1.wav,quietstreet8_0.jams,quietstreet,"['wind', 'birdsong', 'birdsong', 'birdsong', 'pushbike', 'pushbike', 'lightrain', 'lightrain', 'keylock', 'pushbike', 'footsteps', 'pushbike', 'pushbike']"
quietstreet8_2.wav,quietstreet8_1.jams,quietstreet,"['footsteps', 'wind', 'wind', 'pushbike', 'pushbike', 'pushbike', 'footsteps', 'footsteps', 'pushbike', 'footsteps', 'keylock']"
quietstreet8_3.wav,quietstreet8_2.jams,quietstreet,"['lightrain', 'lightrain', 'lightrain', 'wind', 'wind', 'footsteps']"
quietstreet8_4.wav,quietstreet8_3.jams,quietstreet,"['pushbike', 'birdsong', 'footsteps', 'lightrain', 'birdsong', 'birdsong', 'footsteps', 'pushbike', 'footsteps', 'lightrain', 'footsteps', 'wind', 'lightrain', 'lightrain', 'wind', 'footsteps']"
quietstreet8_5.wav,quietstreet8_4.jams,quietstreet,"['pushbike', 'pushbike', 'pushbike', 'pushbike', 'pushbike', 'lightrain', 'lightrain']"
quietstreet8_6.wav,quietstreet8_6.jams,quietstreet,"['footsteps', 'footsteps', 'birdsong', 'birdsong', 'footsteps', 'lightrain', 'lightrain', 'footsteps', 'birdsong', 'footsteps', 'birdsong', 'wind']"
quietstreet8_7.wav,quietstreet8_7.jams,quietstreet,"['wind', 'birdsong', 'wind']"
quietstreet8_8.wav,quietstreet8_8.jams,quietstreet,"['footsteps', 'pushbike', 'birdsong', 'keylock', 'footsteps', 'lightrain', 'pushbike', 'wind', 'keylock', 'pushbike', 'footsteps', 'birdsong', 'lightrain', 'keylock']"
quietstreet8_9.wav,quietstreet8_9.jams,quietstreet,"['birdsong', 'pushbike', 'pushbike', 'keylock']"
quietstreet8_downshift_0.wav,quietstreet8_downshift_0.jams,quietstreet,"['lightrain', 'lightrain', 'lightrain', 'birdsong', 'wind', 'footsteps', 'lightrain', 'wind', 'keylock', 'keylock', 'lightrain', 'wind', 'lightrain', 'birdsong', 'pushbike', 'footsteps']"
quietstreet8_downshift_1.wav,quietstreet8_downshift_1.jams,quietstreet,"['wind', 'birdsong', 'birdsong', 'birdsong', 'pushbike', 'pushbike', 'lightrain', 'lightrain', 'keylock', 'pushbike', 'footsteps', 'pushbike', 'pushbike']"
quietstreet8_downshift_2.wav,quietstreet8_downshift_2.jams,quietstreet,"['footsteps', 'wind', 'wind', 'pushbike', 'pushbike', 'pushbike', 'footsteps', 'footsteps', 'pushbike', 'footsteps', 'keylock']"
quietstreet8_downshift_3.wav,quietstreet8_downshift_3.jams,quietstreet,"['lightrain', 'lightrain', 'lightrain', 'wind', 'wind', 'footsteps']"
quietstreet8_downshift_4.wav,quietstreet8_downshift_4.jams,quietstreet,"['pushbike', 'birdsong', 'footsteps', 'lightrain', 'birdsong', 'birdsong', 'footsteps', 'pushbike', 'footsteps', 'lightrain', 'footsteps', 'wind', 'lightrain', 'lightrain', 'wind', 'footsteps']"
quietstreet8_downshift_5.wav,quietstreet8_downshift_5.jams,quietstreet,"['pushbike', 'pushbike', 'pushbike', 'pushbike', 'pushbike', 'lightrain', 'lightrain']"
quietstreet8_downshift_6.wav,quietstreet8_downshift_6.jams,quietstreet,"['footsteps', 'footsteps', 'birdsong', 'birdsong', 'footsteps', 'lightrain', 'lightrain', 'footsteps', 'birdsong', 'footsteps', 'birdsong', 'wind']"
quietstreet8_downshift_7.wav,quietstreet8_downshift_7.jams,quietstreet,"['wind', 'birdsong', 'wind']"
quietstreet8_downshift_8.wav,quietstreet8_downshift_8.jams,quietstreet,"['footsteps', 'pushbike', 'birdsong', 'keylock', 'footsteps', 'lightrain', 'pushbike', 'wind', 'keylock', 'pushbike', 'footsteps', 'birdsong', 'lightrain', 'keylock']"
quietstreet8_downshift_9.wav,quietstreet8_downshift_9.jams,quietstreet,"['birdsong', 'pushbike', 'pushbike', 'keylock']"
quietstreet8_upshift_0.wav,quietstreet8_upshift_0.jams,quietstreet,"['lightrain', 'lightrain', 'lightrain', 'birdsong', 'wind', 'footsteps', 'lightrain', 'wind', 'keylock', 'keylock', 'lightrain', 'wind', 'lightrain', 'birdsong', 'pushbike', 'footsteps']"
quietstreet8_upshift_1.wav,quietstreet8_upshift_1.jams,quietstreet,"['wind', 'birdsong', 'birdsong', 'birdsong', 'pushbike', 'pushbike', 'lightrain', 'lightrain', 'keylock', 'pushbike', 'footsteps', 'pushbike', 'pushbike']"
quietstreet8_upshift_2.wav,quietstreet8_upshift_2.jams,quietstreet,"['footsteps', 'wind', 'wind', 'pushbike', 'pushbike', 'pushbike', 'footsteps', 'footsteps', 'pushbike', 'footsteps', 'keylock']"
quietstreet8_upshift_3.wav,quietstreet8_upshift_3.jams,quietstreet,"['lightrain', 'lightrain', 'lightrain', 'wind', 'wind', 'footsteps']"
quietstreet8_upshift_4.wav,quietstreet8_upshift_4.jams,quietstreet,"['pushbike', 'birdsong', 'footsteps', 'lightrain', 'birdsong', 'birdsong', 'footsteps', 'pushbike', 'footsteps', 'lightrain', 'footsteps', 'wind', 'lightrain', 'lightrain', 'wind', 'footsteps']"
quietstreet8_upshift_5.wav,quietstreet8_upshift_5.jams,quietstreet,"['pushbike', 'pushbike', 'pushbike', 'pushbike', 'pushbike', 'lightrain', 'lightrain']"
quietstreet8_upshift_6.wav,quietstreet8_upshift_6.jams,quietstreet,"['footsteps', 'footsteps', 'birdsong', 'birdsong', 'footsteps', 'lightrain', 'lightrain', 'footsteps', 'birdsong', 'footsteps', 'birdsong', 'wind']"
quietstreet8_upshift_7.wav,quietstreet8_upshift_7.jams,quietstreet,"['wind', 'birdsong', 'wind']"
quietstreet8_upshift_8.wav,quietstreet8_upshift_8.jams,quietstreet,"['footsteps', 'pushbike', 'birdsong', 'keylock', 'footsteps', 'lightrain', 'pushbike', 'wind', 'keylock', 'pushbike', 'footsteps', 'birdsong', 'lightrain', 'keylock']"
quietstreet8_upshift_9.wav,quietstreet8_upshift_9.jams,quietstreet,"['birdsong', 'pushbike', 'pushbike', 'keylock']"
quietstreet9_0.wav,quietstreet9_0.jams,quietstreet,"['wind', 'keylock', 'keylock', 'keylock', 'wind', 'birdsong', 'wind', 'keylock', 'keylock', 'keylock', 'birdsong', 'footsteps', 'lightrain', 'pushbike', 'wind']"
quietstreet9_1.wav,quietstreet9_1.jams,quietstreet,"['keylock', 'footsteps', 'pushbike', 'lightrain', 'wind', 'keylock', 'lightrain', 'birdsong', 'keylock', 'keylock', 'pushbike', 'wind', 'pushbike', 'footsteps', 'lightrain', 'footsteps', 'footsteps', 'wind', 'wind', 'footsteps']"
quietstreet9_2.wav,quietstreet9_2.jams,quietstreet,"['wind', 'lightrain', 'pushbike', 'footsteps', 'keylock', 'pushbike', 'wind', 'pushbike', 'wind', 'footsteps', 'wind', 'pushbike', 'keylock', 'pushbike', 'birdsong', 'lightrain']"
quietstreet9_3.wav,quietstreet9_3.jams,quietstreet,"['wind', 'keylock', 'birdsong', 'birdsong', 'pushbike', 'lightrain', 'wind', 'lightrain', 'keylock', 'pushbike', 'lightrain', 'pushbike', 'wind', 'birdsong', 'wind', 'pushbike', 'birdsong', 'pushbike', 'lightrain', 'keylock']"
quietstreet9_4.wav,quietstreet9_4.jams,quietstreet,"['pushbike', 'lightrain', 'birdsong', 'footsteps', 'wind', 'pushbike', 'pushbike', 'footsteps', 'lightrain', 'keylock', 'pushbike', 'footsteps']"
quietstreet9_5.wav,quietstreet9_5.jams,quietstreet,"['wind', 'birdsong', 'footsteps', 'footsteps', 'keylock', 'footsteps', 'keylock', 'footsteps', 'wind', 'wind', 'birdsong', 'wind', 'keylock', 'wind', 'birdsong']"
quietstreet9_6.wav,quietstreet9_6.jams,quietstreet,"['keylock', 'footsteps', 'footsteps', 'footsteps', 'footsteps', 'wind', 'birdsong', 'wind', 'pushbike', 'keylock', 'lightrain']"
quietstreet9_7.wav,quietstreet9_7.jams,quietstreet,"['birdsong', 'footsteps', 'wind', 'keylock', 'pushbike', 'footsteps']"
quietstreet9_8.wav,quietstreet9_8.jams,quietstreet,"['birdsong', 'footsteps', 'pushbike', 'keylock', 'wind', 'lightrain', 'wind', 'keylock', 'footsteps', 'footsteps', 'keylock', 'lightrain', 'lightrain', 'keylock', 'lightrain', 'footsteps', 'lightrain']"
quietstreet9_9.wav,quietstreet9_9.jams,quietstreet,"['footsteps', 'pushbike', 'birdsong', 'footsteps', 'pushbike', 'keylock', 'keylock', 'birdsong', 'lightrain']"
quietstreet9_downshift_0.wav,quietstreet9_downshift_0.jams,quietstreet,"['wind', 'keylock', 'keylock', 'keylock', 'wind', 'birdsong', 'wind', 'keylock', 'keylock', 'keylock', 'birdsong', 'footsteps', 'lightrain', 'pushbike', 'wind']"
quietstreet9_downshift_1.wav,quietstreet9_downshift_1.jams,quietstreet,"['keylock', 'footsteps', 'pushbike', 'lightrain', 'wind', 'keylock', 'lightrain', 'birdsong', 'keylock', 'keylock', 'pushbike', 'wind', 'pushbike', 'footsteps', 'lightrain', 'footsteps', 'footsteps', 'wind', 'wind', 'footsteps']"
quietstreet9_downshift_2.wav,quietstreet9_downshift_2.jams,quietstreet,"['wind', 'lightrain', 'pushbike', 'footsteps', 'keylock', 'pushbike', 'wind', 'pushbike', 'wind', 'footsteps', 'wind', 'pushbike', 'keylock', 'pushbike', 'birdsong', 'lightrain']"
quietstreet9_downshift_3.wav,quietstreet9_downshift_3.jams,quietstreet,"['wind', 'keylock', 'birdsong', 'birdsong', 'pushbike', 'lightrain', 'wind', 'lightrain', 'keylock', 'pushbike', 'lightrain', 'pushbike', 'wind', 'birdsong', 'wind', 'pushbike', 'birdsong', 'pushbike', 'lightrain', 'keylock']"
quietstreet9_downshift_4.wav,quietstreet9_downshift_4.jams,quietstreet,"['pushbike', 'lightrain', 'birdsong', 'footsteps', 'wind', 'pushbike', 'pushbike', 'footsteps', 'lightrain', 'keylock', 'pushbike', 'footsteps']"
quietstreet9_downshift_5.wav,quietstreet9_downshift_5.jams,quietstreet,"['wind', 'birdsong', 'footsteps', 'footsteps', 'keylock', 'footsteps', 'keylock', 'footsteps', 'wind', 'wind', 'birdsong', 'wind', 'keylock', 'wind', 'birdsong']"
quietstreet9_downshift_6.wav,quietstreet9_downshift_6.jams,quietstreet,"['keylock', 'footsteps', 'footsteps', 'footsteps', 'footsteps', 'wind', 'birdsong', 'wind', 'pushbike', 'keylock', 'lightrain']"
quietstreet9_downshift_7.wav,quietstreet9_downshift_7.jams,quietstreet,"['birdsong', 'footsteps', 'wind', 'keylock', 'pushbike', 'footsteps']"
quietstreet9_downshift_8.wav,quietstreet9_downshift_8.jams,quietstreet,"['birdsong', 'footsteps', 'pushbike', 'keylock', 'wind', 'lightrain', 'wind', 'keylock', 'footsteps', 'footsteps', 'keylock', 'lightrain', 'lightrain', 'keylock', 'lightrain', 'footsteps', 'lightrain']"
quietstreet9_downshift_9.wav,quietstreet9_downshift_9.jams,quietstreet,"['footsteps', 'pushbike', 'birdsong', 'footsteps', 'pushbike', 'keylock', 'keylock', 'birdsong', 'lightrain']"
quietstreet9_upshift_0.wav,quietstreet9_upshift_0.jams,quietstreet,"['wind', 'keylock', 'keylock', 'keylock', 'wind', 'birdsong', 'wind', 'keylock', 'keylock', 'keylock', 'birdsong', 'footsteps', 'lightrain', 'pushbike', 'wind']"
quietstreet9_upshift_1.wav,quietstreet9_upshift_1.jams,quietstreet,"['keylock', 'footsteps', 'pushbike', 'lightrain', 'wind', 'keylock', 'lightrain', 'birdsong', 'keylock', 'keylock', 'pushbike', 'wind', 'pushbike', 'footsteps', 'lightrain', 'footsteps', 'footsteps', 'wind', 'wind', 'footsteps']"
quietstreet9_upshift_2.wav,quietstreet9_upshift_2.jams,quietstreet,"['wind', 'lightrain', 'pushbike', 'footsteps', 'keylock', 'pushbike', 'wind', 'pushbike', 'wind', 'footsteps', 'wind', 'pushbike', 'keylock', 'pushbike', 'birdsong', 'lightrain']"
quietstreet9_upshift_3.wav,restaurant6_4.jams,quietstreet,"['wind', 'keylock', 'birdsong', 'birdsong', 'pushbike', 'lightrain', 'wind', 'lightrain', 'keylock', 'pushbike', 'lightrain', 'pushbike', 'wind', 'birdsong', 'wind', 'pushbike', 'birdsong', 'pushbike', 'lightrain', 'keylock']"
quietstreet9_upshift_4.wav,quietstreet9_upshift_3.jams,quietstreet,"['pushbike', 'lightrain', 'birdsong', 'footsteps', 'wind', 'pushbike', 'pushbike', 'footsteps', 'lightrain', 'keylock', 'pushbike', 'footsteps']"
quietstreet9_upshift_5.wav,quietstreet9_upshift_4.jams,quietstreet,"['wind', 'birdsong', 'footsteps', 'footsteps', 'keylock', 'footsteps', 'keylock', 'footsteps', 'wind', 'wind', 'birdsong', 'wind', 'keylock', 'wind', 'birdsong']"
quietstreet9_upshift_6.wav,quietstreet9_upshift_5.jams,quietstreet,"['keylock', 'footsteps', 'footsteps', 'footsteps', 'footsteps', 'wind', 'birdsong', 'wind', 'pushbike', 'keylock', 'lightrain']"
quietstreet9_upshift_7.wav,quietstreet9_upshift_6.jams,quietstreet,"['birdsong', 'footsteps', 'wind', 'keylock', 'pushbike', 'footsteps']"
quietstreet9_upshift_8.wav,quietstreet9_upshift_7.jams,quietstreet,"['birdsong', 'footsteps', 'pushbike', 'keylock', 'wind', 'lightrain', 'wind', 'keylock', 'footsteps', 'footsteps', 'keylock', 'lightrain', 'lightrain', 'keylock', 'lightrain', 'footsteps', 'lightrain']"
quietstreet9_upshift_9.wav,quietstreet9_upshift_8.jams,quietstreet,"['footsteps', 'pushbike', 'birdsong', 'footsteps', 'pushbike', 'keylock', 'keylock', 'birdsong', 'lightrain']"
restaurant10_0.wav,quietstreet9_upshift_9.jams,restaurant,"['cooking', 'chairsmoving', 'chairsmoving', 'laughter', 'speech', 'chairsmoving', 'doorclose', 'speech', 'footsteps', 'cooking', 'chairsmoving', 'footsteps', 'speech', 'footsteps', 'footsteps', 'laughter', 'laughter']"
restaurant10_1.wav,restaurant10_0.jams,restaurant,"['speech', 'chairsmoving', 'footsteps', 'speech', 'cooking', 'laughter']"
restaurant10_2.wav,restaurant10_1.jams,restaurant,"['doorclose', 'chairsmoving']"
restaurant10_3.wav,restaurant10_2.jams,restaurant,"['speech', 'footsteps', 'footsteps']"
restaurant10_4.wav,restaurant10_3.jams,restaurant,"['laughter', 'laughter', 'speech', 'chairsmoving', 'doorclose', 'cooking', 'chairsmoving', 'laughter']"
restaurant10_5.wav,restaurant10_4.jams,restaurant,"['chairsmoving', 'doorclose', 'chairsmoving', 'chairsmoving', 'speech', 'cooking', 'chairsmoving', 'footsteps', 'chairsmoving']"
restaurant10_6.wav,restaurant10_5.jams,restaurant,"['doorclose', 'chairsmoving', 'speech', 'speech', 'doorclose', 'laughter', 'cooking', 'laughter', 'chairsmoving', 'laughter', 'chairsmoving', 'cooking', 'footsteps', 'cooking', 'doorclose']"
restaurant10_7.wav,restaurant10_6.jams,restaurant,"['speech', 'laughter', 'chairsmoving', 'doorclose', 'cooking', 'doorclose', 'cooking', 'chairsmoving', 'laughter', 'cooking', 'cooking', 'doorclose', 'doorclose', 'footsteps']"
restaurant10_8.wav,restaurant10_7.jams,restaurant,"['speech', 'cooking']"
restaurant10_9.wav,restaurant10_8.jams,restaurant,"['laughter', 'cooking', 'cooking', 'cooking', 'footsteps', 'speech', 'laughter', 'laughter', 'laughter', 'doorclose', 'doorclose', 'cooking', 'chairsmoving', 'chairsmoving']"
restaurant10_downshift_0.wav,restaurant10_9.jams,restaurant,"['cooking', 'chairsmoving', 'chairsmoving', 'laughter', 'speech', 'chairsmoving', 'doorclose', 'speech', 'footsteps', 'cooking', 'chairsmoving', 'footsteps', 'speech', 'footsteps', 'footsteps', 'laughter', 'laughter']"
restaurant10_downshift_1.wav,restaurant10_downshift_0.jams,restaurant,"['speech', 'chairsmoving', 'footsteps', 'speech', 'cooking', 'laughter']"
restaurant10_downshift_2.wav,restaurant10_downshift_1.jams,restaurant,"['doorclose', 'chairsmoving']"
restaurant10_downshift_3.wav,restaurant10_downshift_2.jams,restaurant,"['speech', 'footsteps', 'footsteps']"
restaurant10_downshift_4.wav,restaurant10_downshift_3.jams,restaurant,"['laughter', 'laughter', 'speech', 'chairsmoving', 'doorclose', 'cooking', 'chairsmoving', 'laughter']"
restaurant10_downshift_5.wav,restaurant10_downshift_4.jams,restaurant,"['chairsmoving', 'doorclose', 'chairsmoving', 'chairsmoving', 'speech', 'cooking', 'chairsmoving', 'footsteps', 'chairsmoving']"
restaurant10_downshift_6.wav,restaurant10_downshift_5.jams,restaurant,"['doorclose', 'chairsmoving', 'speech', 'speech', 'doorclose', 'laughter', 'cooking', 'laughter', 'chairsmoving', 'laughter', 'chairsmoving', 'cooking', 'footsteps', 'cooking', 'doorclose']"
restaurant10_downshift_7.wav,restaurant10_downshift_6.jams,restaurant,"['speech', 'laughter', 'chairsmoving', 'doorclose', 'cooking', 'doorclose', 'cooking', 'chairsmoving', 'laughter', 'cooking', 'cooking', 'doorclose', 'doorclose', 'footsteps']"
restaurant10_downshift_8.wav,restaurant10_downshift_7.jams,restaurant,"['speech', 'cooking']"
restaurant10_downshift_9.wav,restaurant10_downshift_8.jams,restaurant,"['laughter', 'cooking', 'cooking', 'cooking', 'footsteps', 'speech', 'laughter', 'laughter', 'laughter', 'doorclose', 'doorclose', 'cooking', 'chairsmoving', 'chairsmoving']"
restaurant10_upshift_0.wav,restaurant10_downshift_9.jams,restaurant,"['cooking', 'chairsmoving', 'chairsmoving', 'laughter', 'speech', 'chairsmoving', 'doorclose', 'speech', 'footsteps', 'cooking', 'chairsmoving', 'footsteps', 'speech', 'footsteps', 'footsteps', 'laughter', 'laughter']"
restaurant10_upshift_1.wav,restaurant10_upshift_0.jams,restaurant,"['speech', 'chairsmoving', 'footsteps', 'speech', 'cooking', 'laughter']"
restaurant10_upshift_2.wav,restaurant10_upshift_1.jams,restaurant,"['doorclose', 'chairsmoving']"
restaurant10_upshift_3.wav,restaurant10_upshift_2.jams,restaurant,"['speech', 'footsteps', 'footsteps']"
restaurant10_upshift_4.wav,restaurant10_upshift_3.jams,restaurant,"['laughter', 'laughter', 'speech', 'chairsmoving', 'doorclose', 'cooking', 'chairsmoving', 'laughter']"
restaurant10_upshift_5.wav,restaurant10_upshift_4.jams,restaurant,"['chairsmoving', 'doorclose', 'chairsmoving', 'chairsmoving', 'speech', 'cooking', 'chairsmoving', 'footsteps', 'chairsmoving']"
restaurant10_upshift_6.wav,restaurant10_upshift_5.jams,restaurant,"['doorclose', 'chairsmoving', 'speech', 'speech', 'doorclose', 'laughter', 'cooking', 'laughter', 'chairsmoving', 'laughter', 'chairsmoving', 'cooking', 'footsteps', 'cooking', 'doorclose']"
restaurant10_upshift_7.wav,restaurant10_upshift_6.jams,restaurant,"['speech', 'laughter', 'chairsmoving', 'doorclose', 'cooking', 'doorclose', 'cooking', 'chairsmoving', 'laughter', 'cooking', 'cooking', 'doorclose', 'doorclose', 'footsteps']"
restaurant10_upshift_8.wav,restaurant10_upshift_7.jams,restaurant,"['speech', 'cooking']"
restaurant10_upshift_9.wav,restaurant10_upshift_8.jams,restaurant,"['laughter', 'cooking', 'cooking', 'cooking', 'footsteps', 'speech', 'laughter', 'laughter', 'laughter', 'doorclose', 'doorclose', 'cooking', 'chairsmoving', 'chairsmoving']"
restaurant1_0.wav,restaurant10_upshift_9.jams,restaurant,"['laughter', 'cooking', 'chairsmoving', 'doorclose']"
restaurant1_1.wav,restaurant1_0.jams,restaurant,"['footsteps', 'cooking', 'chairsmoving', 'speech', 'speech', 'chairsmoving', 'footsteps', 'laughter', 'laughter', 'speech', 'cooking', 'chairsmoving']"
restaurant1_2.wav,restaurant1_1.jams,restaurant,"['chairsmoving', 'speech', 'laughter', 'speech', 'chairsmoving', 'doorclose', 'laughter', 'cooking', 'cooking', 'footsteps', 'cooking', 'speech', 'footsteps', 'laughter']"
restaurant1_3.wav,restaurant1_2.jams,restaurant,"['chairsmoving', 'laughter', 'cooking', 'footsteps', 'speech', 'doorclose']"
restaurant1_4.wav,restaurant1_3.jams,restaurant,"['doorclose', 'speech']"
restaurant1_5.wav,restaurant1_4.jams,restaurant,"['speech', 'chairsmoving', 'footsteps', 'chairsmoving', 'footsteps']"
restaurant1_6.wav,restaurant1_5.jams,restaurant,"['laughter', 'laughter', 'chairsmoving', 'laughter', 'doorclose', 'cooking', 'speech', 'speech', 'laughter', 'footsteps', 'doorclose', 'laughter', 'speech', 'footsteps', 'footsteps', 'laughter', 'cooking', 'laughter', 'speech', 'cooking']"
restaurant1_7.wav,restaurant1_6.jams,restaurant,"['doorclose', 'cooking', 'cooking']"
restaurant1_8.wav,restaurant1_7.jams,restaurant,"['cooking', 'footsteps', 'laughter']"
restaurant1_9.wav,restaurant1_8.jams,restaurant,"['speech', 'laughter', 'speech', 'footsteps', 'doorclose', 'laughter', 'speech']"
restaurant1_downshift_0.wav,restaurant1_9.jams,restaurant,"['laughter', 'cooking', 'chairsmoving', 'doorclose']"
restaurant1_downshift_1.wav,restaurant1_downshift_0.jams,restaurant,"['footsteps', 'cooking', 'chairsmoving', 'speech', 'speech', 'chairsmoving', 'footsteps', 'laughter', 'laughter', 'speech', 'cooking', 'chairsmoving']"
restaurant1_downshift_2.wav,restaurant1_downshift_1.jams,restaurant,"['chairsmoving', 'speech', 'laughter', 'speech', 'chairsmoving', 'doorclose', 'laughter', 'cooking', 'cooking', 'footsteps', 'cooking', 'speech', 'footsteps', 'laughter']"
restaurant1_downshift_3.wav,restaurant1_downshift_2.jams,restaurant,"['chairsmoving', 'laughter', 'cooking', 'footsteps', 'speech', 'doorclose']"
restaurant1_downshift_4.wav,restaurant1_downshift_3.jams,restaurant,"['doorclose', 'speech']"
restaurant1_downshift_5.wav,restaurant1_downshift_4.jams,restaurant,"['speech', 'chairsmoving', 'footsteps', 'chairsmoving', 'footsteps']"
restaurant1_downshift_6.wav,restaurant1_downshift_5.jams,restaurant,"['laughter', 'laughter', 'chairsmoving', 'laughter', 'doorclose', 'cooking', 'speech', 'speech', 'laughter', 'footsteps', 'doorclose', 'laughter', 'speech', 'footsteps', 'footsteps', 'laughter', 'cooking', 'laughter', 'speech', 'cooking']"
restaurant1_downshift_7.wav,restaurant1_downshift_6.jams,restaurant,"['doorclose', 'cooking', 'cooking']"
restaurant1_downshift_8.wav,restaurant1_downshift_7.jams,restaurant,"['cooking', 'footsteps', 'laughter']"
restaurant1_downshift_9.wav,restaurant1_downshift_8.jams,restaurant,"['speech', 'laughter', 'speech', 'footsteps', 'doorclose', 'laughter', 'speech']"
restaurant1_upshift_0.wav,restaurant1_downshift_9.jams,restaurant,"['laughter', 'cooking', 'chairsmoving', 'doorclose']"
restaurant1_upshift_1.wav,restaurant1_upshift_0.jams,restaurant,"['footsteps', 'cooking', 'chairsmoving', 'speech', 'speech', 'chairsmoving', 'footsteps', 'laughter', 'laughter', 'speech', 'cooking', 'chairsmoving']"
restaurant1_upshift_2.wav,restaurant1_upshift_1.jams,restaurant,"['chairsmoving', 'speech', 'laughter', 'speech', 'chairsmoving', 'doorclose', 'laughter', 'cooking', 'cooking', 'footsteps', 'cooking', 'speech', 'footsteps', 'laughter']"
restaurant1_upshift_3.wav,restaurant1_upshift_2.jams,restaurant,"['chairsmoving', 'laughter', 'cooking', 'footsteps', 'speech', 'doorclose']"
restaurant1_upshift_4.wav,restaurant1_upshift_3.jams,restaurant,"['doorclose', 'speech']"
restaurant1_upshift_5.wav,restaurant1_upshift_4.jams,restaurant,"['speech', 'chairsmoving', 'footsteps', 'chairsmoving', 'footsteps']"
restaurant1_upshift_6.wav,restaurant1_upshift_5.jams,restaurant,"['laughter', 'laughter', 'chairsmoving', 'laughter', 'doorclose', 'cooking', 'speech', 'speech', 'laughter', 'footsteps', 'doorclose', 'laughter', 'speech', 'footsteps', 'footsteps', 'laughter', 'cooking', 'laughter', 'speech', 'cooking']"
restaurant1_upshift_7.wav,restaurant1_upshift_6.jams,restaurant,"['doorclose', 'cooking', 'cooking']"
restaurant1_upshift_8.wav,restaurant1_upshift_7.jams,restaurant,"['cooking', 'footsteps', 'laughter']"
restaurant1_upshift_9.wav,restaurant1_upshift_8.jams,restaurant,"['speech', 'laughter', 'speech', 'footsteps', 'doorclose', 'laughter', 'speech']"
restaurant2_0.wav,restaurant1_upshift_9.jams,restaurant,['laughter']
restaurant2_1.wav,restaurant2_0.jams,restaurant,"['doorclose', 'speech', 'laughter', 'cooking', 'footsteps', 'cooking', 'laughter', 'doorclose', 'cooking', 'speech', 'doorclose']"
restaurant2_2.wav,restaurant2_1.jams,restaurant,"['laughter', 'laughter', 'footsteps', 'chairsmoving', 'laughter', 'footsteps', 'cooking', 'speech', 'footsteps', 'laughter', 'footsteps', 'chairsmoving', 'chairsmoving', 'speech', 'doorclose']"
restaurant2_3.wav,restaurant2_2.jams,restaurant,"['cooking', 'chairsmoving', 'doorclose', 'footsteps', 'doorclose', 'cooking', 'laughter', 'doorclose', 'speech', 'doorclose', 'speech', 'laughter']"
restaurant2_4.wav,restaurant2_3.jams,restaurant,"['chairsmoving', 'footsteps', 'chairsmoving', 'cooking', 'speech', 'cooking', 'footsteps', 'speech', 'speech', 'chairsmoving', 'chairsmoving', 'laughter', 'laughter', 'laughter', 'footsteps', 'cooking', 'doorclose', 'chairsmoving', 'doorclose']"
restaurant2_5.wav,restaurant2_4.jams,restaurant,"['doorclose', 'cooking', 'cooking', 'speech', 'cooking', 'cooking', 'cooking', 'doorclose', 'doorclose', 'chairsmoving', 'footsteps', 'cooking', 'doorclose', 'speech', 'laughter']"
restaurant2_6.wav,restaurant2_5.jams,restaurant,"['cooking', 'chairsmoving', 'footsteps', 'chairsmoving', 'chairsmoving', 'cooking', 'chairsmoving', 'chairsmoving', 'chairsmoving', 'cooking', 'doorclose', 'cooking', 'doorclose', 'doorclose', 'doorclose', 'cooking', 'doorclose', 'speech', 'doorclose', 'chairsmoving']"
restaurant2_7.wav,restaurant2_6.jams,restaurant,"['doorclose', 'laughter', 'footsteps', 'laughter', 'speech', 'cooking', 'cooking', 'speech', 'chairsmoving', 'chairsmoving', 'laughter', 'laughter', 'footsteps', 'footsteps', 'footsteps', 'cooking', 'chairsmoving', 'speech', 'speech', 'speech']"
restaurant2_8.wav,restaurant2_7.jams,restaurant,"['footsteps', 'doorclose', 'chairsmoving', 'cooking', 'laughter', 'speech', 'doorclose', 'footsteps', 'speech', 'laughter', 'doorclose', 'chairsmoving', 'cooking', 'laughter', 'footsteps']"
restaurant2_9.wav,restaurant2_8.jams,restaurant,"['doorclose', 'footsteps', 'cooking', 'footsteps', 'footsteps', 'chairsmoving', 'footsteps', 'doorclose', 'footsteps', 'speech', 'chairsmoving', 'laughter', 'doorclose']"
restaurant2_downshift_0.wav,restaurant2_9.jams,restaurant,['laughter']
restaurant2_downshift_1.wav,restaurant2_downshift_0.jams,restaurant,"['doorclose', 'speech', 'laughter', 'cooking', 'footsteps', 'cooking', 'laughter', 'doorclose', 'cooking', 'speech', 'doorclose']"
